"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"63680099999","2016-10-11","  64.7","000000","999.9","  86.4","  65.5","  4.1"," 0.00","9999.9","999.9","879.2","  79.2","  5.1","  3.0"
"63680099999","2016-10-14","  63.9","000000","999.9","  86.0","  66.2","  1.9"," 0.00","9999.9","999.9","878.1","  79.3","  4.7","  1.5"
"63680099999","2016-10-16","  64.8","000000","999.9","  86.7","  66.6","  1.9"," 0.28","9999.9","999.9","877.5","  78.7","  5.0","  0.5"
"63680099999","2016-10-17","  64.3","000000","999.9","  87.4","  66.9","  1.9"," 0.00","9999.9","999.9","877.4","  79.9","  4.8","  0.5"
"63680099999","2016-10-19","  64.8","000000","999.9","  87.4","  66.9","  2.9"," 0.00","9999.9","999.9","877.8","  79.5","  4.7","  1.2"
"63680099999","2016-10-20","  64.0","000000","999.9","  85.3","  65.5","  1.9"," 0.00","9999.9","999.9","877.9","  77.6","  4.5","  1.5"
"63680099999","2016-10-21","  64.4","000000","999.9","  83.1","  68.0","  2.9"," 0.00","9999.9","999.9","878.8","  75.9","  4.8","  1.5"
"63680099999","2016-10-23","  64.3","000000","999.9","  86.0","  64.0","  1.9"," 0.00","9999.9","999.9","878.8","  78.1","  5.0","  1.0"
"63680099999","2016-10-25","  67.0","010010","999.9","  89.6","  66.2","999.9"," 0.00","9999.9","999.9","876.2","  79.5","  4.8","  0.0"
"63680099999","2016-10-28","  67.1","000000","999.9","  84.9","  62.6","  4.1"," 0.08","9999.9","999.9","878.3","  76.7","  5.1","  1.5"
"63680099999","2016-10-29","  67.5","000000","999.9","  88.2","  64.4","  1.9"," 0.08","9999.9","999.9","877.7","  79.0","  5.0","  1.0"
"63680099999","2016-10-30","  64.6","000000","999.9","  84.9","  68.7","  6.0"," 0.00","9999.9","999.9","877.6","  76.3","  4.8","  3.3"
"63680099999","2016-11-01","  65.8","000000","999.9","  84.9","  66.6","  4.1"," 0.02","9999.9","999.9","877.4","  76.8","  5.0","  2.0"
"63680099999","2016-11-02","  66.1","000000","999.9","  83.8","  68.0","  4.1"," 0.02","9999.9","999.9","877.3","  75.1","  3.7","  1.5"
"63680099999","2016-11-04","  65.7","000010","999.9","  83.8","  62.6","  2.9"," 1.38","9999.9","999.9","876.7","  75.8","  4.5","  1.2"
"63680099999","2016-11-05","  65.6","010010","999.9","  83.8","  65.1","  1.9"," 0.00","9999.9","999.9","875.6","  74.2","  3.9","  0.5"
"63680099999","2016-11-06","  67.1","000000","999.9","  81.0","  66.2","  1.9"," 0.12","9999.9","999.9","874.9","  75.0","  4.2","  1.0"
"63680099999","2016-11-07","  67.3","000000","999.9","  83.8","  65.5","  4.1"," 0.02","9999.9","999.9","875.0","  74.3","  5.0","  1.0"
"63680099999","2016-11-08","  65.7","000000","999.9","  80.6","  67.3","  1.9"," 0.59","9999.9","999.9","873.9","  73.9","  7.1","  0.5"
"63680099999","2016-11-10","  65.9","000000","999.9","  85.3","  64.8","  4.1"," 0.00","9999.9","999.9","999.9","  77.3","  4.7","  2.0"
"63680099999","2016-11-11","  66.4","010110","999.9","  87.1","  68.0","  5.1"," 0.00","9999.9","999.9","999.9","  78.7","  6.5","  2.2"
"63680099999","2016-11-12","  65.6","000000","999.9","  85.6","  68.0","  5.1"," 0.00","9999.9","999.9","999.9","  77.2","  4.5","  3.0"
"63680099999","2016-11-14","  64.7","010010","999.9","  80.2","  63.3","  1.9"," 0.98","9999.9","999.9","999.9","  70.9","  4.5","  0.5"
"63680099999","2016-11-17","  65.3","000000","999.9","  81.3","  64.8","  1.9"," 0.00","9999.9","999.9","999.9","  71.8","  6.7","  0.5"
"63680099999","2016-11-18","  66.8","010010","999.9","  83.1","  64.4","  4.1"," 0.24","9999.9","999.9","999.9","  71.3","  4.8","  1.0"
"63680099999","2016-11-20","  65.0","000000","999.9","  85.6","  64.4","  6.0"," 0.03","9999.9","999.9","999.9","  78.5","  5.0","  3.0"
"63680099999","2016-11-21","  67.3","000000","999.9","  85.6","  68.0","  6.0"," 0.00","9999.9","999.9","999.9","  79.7","  6.7","  2.5"
"63680099999","2016-11-26","  62.9","000000","999.9","  85.3","  67.3","  7.0"," 0.00","9999.9","999.9","999.9","  78.6","  4.7","  3.8"
"63680099999","2016-11-27","  65.4","010010","999.9","  75.6","  63.1","  4.1"," 1.14","9999.9","999.9","999.9","  68.0","  4.0","  1.0"
"63680099999","2016-11-28","  64.2","000000","999.9","  86.4","  65.1","  2.9"," 0.00","9999.9","999.9","999.9","  78.1","  4.3","  1.2"
"63680099999","2016-11-29","  63.6","000000","999.9","  84.2","  64.8","  4.1"," 0.01","9999.9","999.9","999.9","  77.8","  6.2","  2.2"
"63680099999","2016-11-30","  66.6","000000","999.9","  84.6","  66.2","999.9"," 0.02","9999.9","999.9","999.9","  78.0","  4.5","  0.0"
"63680099999","2016-12-01","  64.3","000000","999.9","  82.4","  66.6","  1.9"," 0.00","9999.9","999.9","999.9","  76.7","  6.7","  1.0"
"63680099999","2016-12-02","  66.8","010000","999.9","  84.6","  66.9","  4.1"," 0.00","9999.9","999.9","999.9","  74.8","  4.3","  2.0"
"63680099999","2016-12-03","  66.3","010000","999.9","  82.0","  65.1","  3.9"," 0.28","9999.9","999.9","999.9","  73.8","  4.0","  1.9"
"63680099999","2016-12-13","  66.8","010000","999.9","  84.6","  66.9","  5.1"," 0.04","9999.9","999.9","999.9","  75.5","  7.5","  2.0"
"63680099999","2016-12-14","  67.4","000000","999.9","  83.8","  64.4","  4.1"," 1.42","9999.9","999.9","999.9","  77.0","  4.5","  2.0"
"63680099999","2016-12-15","  64.3","000000","999.9"," 100.8","  65.5","  4.1"," 0.00","9999.9","999.9","999.9","  78.6","  5.6","  2.2"
"63680099999","2016-12-17","  64.7","000000","999.9","  86.7","  65.5","  2.9"," 0.24","9999.9","999.9","999.9","  77.6","  6.2","  2.2"
"63680099999","2016-12-19","  64.0","000000","999.9","  87.1","  66.2","  1.9"," 0.01","9999.9","999.9","999.9","  79.6","  6.4","  0.5"
"63680099999","2016-12-20","  62.6","000000","999.9","  87.4","  65.1","  1.9"," 0.00","9999.9","999.9","999.9","  78.5","  4.5","  1.0"
"63680099999","2016-12-22","  62.1","000000","999.9","  87.4","  65.8","  4.1"," 0.00","9999.9","999.9","999.9","  81.3","  5.0","  3.3"
"63680099999","2016-12-24","  60.5","000000","999.9","  89.6","  68.0","  5.1"," 0.00","9999.9","999.9","999.9","  81.4","  5.0","  3.0"
"63680099999","2016-12-27","  59.9","000000","999.9","  89.6","  68.4","  2.9"," 0.00","9999.9","999.9","999.9","  79.8","  7.5","  1.7"
"63680099999","2017-01-04","  66.2","000000","999.9","  86.2","  67.3","  4.1"," 0.00","9999.9","999.9","999.9","  79.3","  6.5","  2.2"
"63680099999","2017-01-05","  60.4","000000","999.9","  89.6","  64.8","  6.0"," 0.00","9999.9","999.9","999.9","  81.1","  5.0","  3.0"
"63680099999","2017-01-08","  59.0","000000","999.9","  90.3","  65.8","  5.1"," 0.00","9999.9","999.9","999.9","  81.4","  4.3","  2.5"
"63680099999","2017-01-10","  64.8","000000","999.9","  87.4","  65.7","  7.0"," 0.00","9999.9","999.9","999.9","  78.8","  4.3","  3.3"
"63680099999","2017-01-11","  62.0","000000","999.9","  89.2","  66.9","  2.9"," 0.00","9999.9","999.9","999.9","  79.6","  4.3","  1.2"
"63680099999","2017-01-13","  61.2","000000","999.9","  87.1","  64.4","  5.1"," 0.00","9999.9","999.9","999.9","  79.1","  6.4","  2.3"
"63680099999","2017-01-14","  60.9","000000","999.9","  88.5","  67.8","  4.1"," 0.00","9999.9","999.9","999.9","  79.9","  4.3","  3.0"
"63680099999","2017-01-15","  65.9","000000","999.9","  87.8","  66.0","  5.1"," 0.00","9999.9","999.9","999.9","  79.7","  4.7","  3.3"
"63680099999","2017-01-16","  62.6","000000","999.9","  88.9","  65.8","  7.0"," 0.00","9999.9","999.9","999.9","  81.9","  4.5","  2.2"
"63680099999","2017-01-17","  57.3","000000","999.9","  93.2","  65.8","  4.1"," 0.00","9999.9","999.9","999.9","  82.7","  5.0","  2.0"
"63680099999","2017-01-19","  61.0","000000","999.9","  88.9","  69.8","  2.9"," 0.00","9999.9","999.9","999.9","  80.9","  7.5","  2.4"
"63680099999","2017-01-21","  65.1","000000","999.9","  86.4","  67.1","  4.1"," 0.28","9999.9","999.9","999.9","  75.7","  4.5","  2.5"
"63680099999","2017-01-22","  64.8","000000","999.9","  86.0","  74.3","  5.1"," 0.00","9999.9","999.9","999.9","  80.7","  6.5","  2.2"
"63680099999","2017-01-23","  66.2","010000","999.9","  88.9","  71.6","  4.1"," 0.00","9999.9","999.9","999.9","  77.8","  5.0","  2.5"
"63680099999","2017-01-24","  63.4","000000","999.9","  89.2","  69.4","  5.1"," 0.00","9999.9","999.9","999.9","  80.4","  4.8","  4.3"
"63680099999","2017-01-25","  59.2","000000","999.9","  92.5","  71.6","  5.1"," 0.00","9999.9","999.9","999.9","  81.9","  6.4","  3.0"
"63680099999","2017-01-26","  61.9","000000","999.9","  87.1","  70.9","  4.1"," 0.00","9999.9","999.9","999.9","  78.4","  4.3","  3.1"
"63680099999","2017-01-28","  64.8","000000","999.9","  85.3","  69.4","  4.1"," 0.08","9999.9","999.9","999.9","  74.5","  4.7","  2.2"
"63680099999","2017-01-31","  64.4","010000","999.9","  80.2","  66.2","  6.0"," 0.03","9999.9","999.9","999.9","  72.5","  4.3","  2.5"
"63680099999","2017-02-01","  66.8","010010","999.9","  84.2","  68.4","  1.9"," 0.02","9999.9","999.9","999.9","  73.3","  4.3","  1.5"
"63680099999","2017-02-02","  66.4","000000","999.9","  87.1","  71.6","  4.1"," 0.02","9999.9","999.9","999.9","  79.7","  4.7","  3.0"
"63680099999","2017-02-03","  62.4","000000","999.9","  86.4","  68.9","  6.0"," 0.16","9999.9","999.9","999.9","  77.2","  4.3","  2.5"
"63680099999","2017-02-08","  65.6","000000","999.9","  87.8","  70.7","  4.1"," 0.00","9999.9","999.9","999.9","  80.1","  8.2","  1.5"
"63680099999","2017-02-09","  64.6","100000","999.9","  88.9","  71.6"," 15.0"," 0.00","9999.9","999.9","999.9","  80.7","  5.9","  5.7"
"63680099999","2017-02-10","  66.7","000000","999.9","  87.1","  73.8","  4.1"," 0.00","9999.9","999.9","999.9","  80.2","  5.1","  2.5"
"63680099999","2017-02-11","  67.3","000000","999.9","  87.1","  73.4","  6.0"," 0.00","9999.9","999.9","999.9","  79.7","999.9","  3.3"
"63680099999","2017-02-12","  63.4","000000","999.9","  90.3","  71.2","  1.9"," 0.00","9999.9","999.9","999.9","  81.9","  8.2","  1.5"
"63680099999","2017-02-13","  66.4","000000","999.9","  90.0","  74.8","  6.0"," 0.00","9999.9","999.9","999.9","  81.9","  5.0","  3.4"
"63680099999","2017-02-14","  64.8","000010","999.9","  85.3","  72.7","  4.1"," 0.00","9999.9","999.9","999.9","  79.5","  3.6","  2.0"
"63680099999","2017-02-15","  63.9","000000","999.9","  87.4","  72.3","  7.0"," 0.00","9999.9","999.9","999.9","  79.9","  6.5","  3.0"
"63680099999","2017-02-16","  63.0","000000","999.9","  88.9","  73.4","  5.1"," 0.00","9999.9","999.9","999.9","  81.0","  4.5","  3.0"
"63680099999","2017-02-17","  65.0","000000","999.9","  80.6","  67.1","  6.0"," 0.12","9999.9","999.9","999.9","  73.8","  4.0","  3.0"
"63680099999","2017-02-18","9999.9","010000","999.9","  82.2","  65.5","  7.0"," 0.00","9999.9","999.9","999.9","  74.9","  6.7","  2.5"
"63680099999","2017-02-19","  64.1","010000","999.9","  87.1","  66.2","  6.0","99.99","9999.9","999.9","999.9","  76.8","  4.8","  2.0"
"63680099999","2017-02-20","  65.8","000010","999.9","  88.2","  69.1","  7.0"," 0.20","9999.9","999.9","999.9","  78.2","  6.8","  2.7"
"63680099999","2017-02-21","  65.3","000010","999.9","  78.8","  66.6","  2.9"," 0.00","9999.9","999.9","999.9","  75.9","  5.0","  1.5"
"63680099999","2017-02-22","  62.2","010000","999.9","  81.7","  59.7","  4.1"," 2.52","9999.9","999.9","999.9","  69.9","  5.4","  1.7"
"63680099999","2017-02-23","  66.4","000000","999.9","  84.2","  59.9","  7.0"," 0.02","9999.9","999.9","999.9","  77.1","  5.1","  2.8"
"63680099999","2017-02-25","  66.7","010000","999.9","  80.2","  64.8","  4.1"," 0.12","9999.9","999.9","999.9","  74.6","  5.7","  3.5"
"63680099999","2017-02-26","  67.6","000000","999.9","  82.8","  65.1","  4.1"," 0.00","9999.9","999.9","999.9","  77.0","  6.5","  3.0"
"63680099999","2017-02-27","  65.3","010000","999.9","  81.3","  62.2","  5.1"," 0.91","9999.9","999.9","999.9","  72.7","  4.7","  3.0"
"63680099999","2017-03-01","9999.9","000000","999.9","  80.2","  63.5","  5.1"," 0.63","9999.9","999.9","999.9","  71.8","  5.9","  3.8"
"63680099999","2017-03-06","  65.0","000000","999.9","  85.3","  66.9","  4.1"," 0.00","9999.9","999.9","999.9","  77.7","  5.9","  3.0"
"63680099999","2017-03-07","  65.9","000000","999.9","  84.0","  68.0","  6.0"," 0.00","9999.9","999.9","999.9","  78.3","  8.7","  3.2"
"63680099999","2017-03-08","  67.0","010010","999.9","  84.9","  66.6","  4.1"," 0.02","9999.9","999.9","999.9","  76.8","  4.7","  4.1"
"63680099999","2017-03-11","  67.1","000000","999.9","  83.8","  67.6","  2.9"," 0.04","9999.9","999.9","999.9","  76.9","  7.6","  1.7"
"63680099999","2017-03-12","  64.1","000000","999.9","  88.2","  67.3","  8.0"," 0.00","9999.9","999.9","999.9","  80.6","  5.4","  4.2"
"63680099999","2017-03-17","  65.0","010000","999.9","  81.0","  62.6","  9.9"," 0.28","9999.9","999.9","999.9","  73.8","  8.1","  4.4"
"63680099999","2017-03-18","  67.1","110010","999.9","  84.6","  64.4","  4.1"," 0.00","9999.9","999.9","999.9","  75.2","  4.7","  2.0"
"63680099999","2017-03-19","  64.6","010000","999.9","  84.9","  63.3","  4.1"," 0.39","9999.9","999.9","999.9","  75.9","  6.1","  2.0"
"63680099999","2017-03-21","  65.3","000000","999.9","  83.3","  63.5","  4.1"," 0.39","9999.9","999.9","999.9","  76.3","  5.3","  3.5"
"63680099999","2017-03-23","  68.0","110000","999.9","  84.2","  65.3","  1.9"," 0.43","9999.9","999.9","876.7","  76.9","  7.0","  1.5"
"63680099999","2017-03-24","  64.9","100000","999.9","  84.6","  64.4","  5.1"," 0.20","9999.9","999.9","877.4","  76.2","  4.8","  3.7"
"63680099999","2017-03-25","  65.0","000000","999.9","  81.3","  60.8","  5.1"," 0.51","9999.9","999.9","879.2","  73.5","  6.1","  4.0"
"63680099999","2017-03-26","  66.1","000000","999.9","  82.4","  63.5","  7.0"," 0.08","9999.9","999.9","878.9","  75.9","  7.9","  3.7"
"63680099999","2017-04-05","  65.6","100000","999.9","  84.6","  67.1","  6.0"," 0.04","9999.9","999.9","877.4","  79.0","  5.4","  3.5"
"63680099999","2017-04-07","  66.9","100000","999.9","  84.2","  62.6","  4.1"," 1.69","9999.9","999.9","876.4","  75.7","  7.0","  1.7"
"63680099999","2017-04-08","  66.1","100000","999.9","  81.0","  64.4","  4.1"," 0.28","9999.9","999.9","877.4","  75.0","  5.6","  2.5"
"63680099999","2017-04-10","  66.2","110000","999.9","  84.9","  66.0","  7.0"," 0.00","9999.9","999.9","875.4","  76.6","  5.3","  3.0"
"63680099999","2017-04-11","  66.7","100000","999.9","  86.0","  68.0","  4.1"," 0.00","9999.9","999.9","875.3","  79.1","  5.6","  4.1"
"63680099999","2017-04-12","  67.8","100000","999.9","  83.8","  68.4","  4.1"," 0.00","9999.9","999.9","875.5","  77.9","  5.4","  3.5"
"63680099999","2017-04-13","  67.4","100000","999.9","  84.9","  68.7","  2.9"," 0.02","9999.9","999.9","876.5","  79.3","  6.7","  1.2"
"63680099999","2017-04-14","  66.9","100000","999.9","  86.7","  68.9","  5.1"," 0.00","9999.9","999.9","876.8","  80.5","  5.3","  3.8"
"63680099999","2017-04-15","  66.2","100000","999.9","  86.4","  66.2","  4.1"," 0.00","9999.9","999.9","876.7","  77.4","  4.7","  3.3"
"63680099999","2017-04-16","  68.6","100010","999.9","  82.8","  66.6","  1.9"," 0.00","9999.9","999.9","877.0","  74.1","  5.1","  0.5"
"63680099999","2017-04-20","  66.8","100000","999.9","  82.8","  63.5","  4.1"," 0.98","9999.9","999.9","876.8","  75.5","  5.3","  2.0"
"63680099999","2017-04-25","  66.6","100000","999.9","  81.3","  65.7","  6.0"," 0.04","9999.9","999.9","999.9","  74.8","  5.7","  2.7"
"63680099999","2017-04-26","  67.7","100000","999.9","  82.8","  65.8","  1.9"," 0.00","9999.9","999.9","878.2","  76.0","  5.7","  0.5"
"63680099999","2017-04-27","  66.3","100000","999.9","  83.5","  66.6","  4.1"," 0.00","9999.9","999.9","999.9","  76.6","  5.6","  2.8"
"63680099999","2017-04-29","  65.9","010000","999.9","  72.7","  64.0","  1.9"," 0.43","9999.9","999.9","999.9","  66.9","  4.5","  1.5"
"63680099999","2017-04-30","  66.6","010000","999.9","  79.9","  63.7","  5.1"," 0.00","9999.9","999.9","879.5","  72.6","  7.1","  4.3"
"63680099999","2017-05-01","  64.2","010000","999.9","  79.5","  64.0","  4.1"," 0.04","9999.9","999.9","879.5","  70.7","  7.3","  2.2"
"63680099999","2017-05-02","  67.0","110000","999.9","  77.7","  64.0","  1.9"," 0.00","9999.9","999.9","878.3","  71.1","  5.0","  1.0"
"63680099999","2017-05-03","  66.9","110000","999.9","  78.8","  64.0","  5.1"," 0.12","9999.9","999.9","877.6","  72.1","  5.1","  3.0"
"63680099999","2017-05-05","  68.1","100000","999.9","  81.0","  65.3","  1.9"," 0.28","9999.9","999.9","877.8","  72.6","  5.4","  1.0"
"63680099999","2017-05-06","  67.3","100000","999.9","  81.7","  64.8","  5.1"," 0.35","9999.9","999.9","878.4","  74.5","  5.9","  3.0"
"63680099999","2017-05-08","  67.9","010000","999.9","  80.2","  66.6","  5.1"," 0.02","9999.9","999.9","878.4","  74.5","  5.7","  2.8"
"63680099999","2017-05-09","  67.2","100000","999.9","  82.0","  74.3","  4.1"," 0.08","9999.9","999.9","877.6","  77.3","  5.6","  3.5"
"63680099999","2017-05-14","  67.0","010000","999.9","  82.8","  65.8","  2.9"," 0.03","9999.9","999.9","878.2","  75.2","  7.6","  1.7"
"63680099999","2017-05-15","  67.6","010000","999.9","  82.0","  68.0","  4.1"," 0.00","9999.9","999.9","879.0","  73.8","  5.4","  2.2"
"63680099999","2017-05-19","  65.8","010000","999.9","  82.2","  64.8","  7.0"," 0.04","9999.9","999.9","880.5","  73.9","  7.8","  4.2"
"63680099999","2017-05-20","  66.6","010000","999.9","  82.4","  66.2","  2.9"," 0.03","9999.9","999.9","880.3","  75.4","  5.1","  1.7"
"63680099999","2017-05-24","  67.2","100000","999.9","  82.4","  67.6","  6.0"," 0.04","9999.9","999.9","878.8","  76.9","  5.4","  3.5"
"63680099999","2017-05-25","  67.1","100000","999.9","  84.2","  67.6","  8.0"," 0.00","9999.9","999.9","877.9","  78.4","  9.2","  4.5"
"63680099999","2017-05-26","  64.9","100000","999.9","  85.3","  68.0","  5.1"," 0.00","9999.9","999.9","877.7","  79.1","  5.3","  2.7"
"63680099999","2017-06-01","  67.8","110000","999.9","  79.7","  66.6","  1.9"," 0.39","9999.9","999.9","880.7","  73.0","  4.3","  0.5"
"63680099999","2017-06-04","  66.3","100000","999.9","  83.8","  65.1","  4.1"," 0.03","9999.9","999.9","879.3","  76.6","  5.4","  2.0"
"63680099999","2017-06-05","  68.0","100000","999.9","  83.5","  67.1","  5.1"," 0.00","9999.9","999.9","878.8","  78.0","  4.8","  2.8"
"63680099999","2017-06-08","  65.6","010000","999.9","  84.9","  66.7","  4.1"," 0.00","9999.9","999.9","878.3","  76.6","  5.0","  1.7"
"63680099999","2017-06-09","  66.6","100000","999.9","  84.6","  66.2","  6.0"," 0.08","9999.9","999.9","878.9","  76.3","  5.9","  2.5"
"63680099999","2017-06-10","  66.3","000000","999.9","  83.5","  64.4","  6.0"," 0.00","9999.9","999.9","878.5","  77.9","  5.1","  3.7"
"63680099999","2017-06-11","  66.0","000000","999.9","  83.1","  67.1","  5.1"," 0.00","9999.9","999.9","877.3","  77.5","  5.1","  2.8"
"63680099999","2017-06-12","  65.4","100000","999.9","  82.4","  68.0","  2.9"," 0.00","9999.9","999.9","877.5","  77.6","  6.5","  2.4"
"63680099999","2017-06-13","  66.2","000000","999.9","  83.5","  68.4","  6.0"," 0.00","9999.9","999.9","877.5","  77.1","  4.8","  3.0"
"63680099999","2017-06-14","9999.9","000000","999.9","  82.8","  68.9","  4.1"," 0.00","9999.9","999.9","877.6","  77.2","  5.0","  3.5"
"63680099999","2017-06-16","  67.1","010010","999.9","  83.5","  65.3","  4.1"," 0.35","9999.9","999.9","878.4","  72.0","  5.4","  1.5"
"63680099999","2017-06-24","  65.0","010000","999.9","  82.8","  64.8","  5.1"," 0.02","9999.9","999.9","878.6","  75.7","  4.7","  3.3"
"63680099999","2017-06-26","  66.1","000000","999.9","  82.0","  65.8","  6.0"," 0.00","9999.9","999.9","878.5","  75.2","  4.5","  3.3"
"63680099999","2017-06-27","  65.5","000000","999.9","  81.7","  65.3","  5.1"," 0.00","9999.9","999.9","877.8","  75.9","  5.0","  1.7"
"63680099999","2017-06-28","  66.1","010000","999.9","  78.4","  66.2","  4.1"," 0.12","9999.9","999.9","878.5","  72.6","  4.8","  2.0"
"63680099999","2017-06-29","  65.8","010000","999.9","  72.7","  65.3","  4.1"," 0.02","9999.9","999.9","880.6","  67.8","  5.0","  4.1"
"63680099999","2017-06-30","  63.7","000000","999.9","  81.7","  61.7","  7.0"," 0.43","9999.9","999.9","879.2","  74.7","  4.8","  4.2"
"63680099999","2017-07-01","  65.5","000000","999.9","  78.8","  65.5","  4.1"," 0.00","9999.9","999.9","878.9","  74.9","  5.1","  3.3"
"63680099999","2017-07-06","  64.8","000000","999.9","  77.7","  64.4","  2.9"," 0.71","9999.9","999.9","880.5","  71.8","  4.0","  1.9"
"63680099999","2017-07-09","  63.5","000000","999.9","  80.6","  63.7","  6.0"," 0.00","9999.9","999.9","879.8","  74.7","  4.7","  3.0"
"63680099999","2017-07-13","  65.3","000000","999.9","  82.4","  64.8","  4.1"," 0.00","9999.9","999.9","879.9","  73.7","  4.2","  1.0"
"63680099999","2017-07-14","  66.2","000000","999.9","  82.0","  65.3","  4.1"," 0.83","9999.9","999.9","999.9","  72.0","  3.9","  1.0"
"63680099999","2017-07-16","  65.4","000000","999.9","  83.3","  66.2","  4.1"," 0.04","9999.9","999.9","879.1","  74.6","  3.7","  3.5"
"63680099999","2017-07-17","  65.6","000000","999.9","  77.9","  66.2","  1.9"," 0.00","9999.9","999.9","879.9","  74.8","  3.9","  1.5"
"63680099999","2017-07-18","  64.8","000000","999.9","  84.2","  66.2","  5.1"," 0.00","9999.9","999.9","880.4","  76.9","  4.2","  2.5"
"63680099999","2017-07-19","  64.8","000000","999.9","  82.2","  64.4","  6.0"," 0.00","9999.9","999.9","880.3","  73.8","  4.2","  2.5"
"63680099999","2017-07-20","9999.9","000000","999.9","  83.5","  66.2","  2.9"," 0.00","9999.9","999.9","879.4","  74.2","  4.3","  1.5"
"63680099999","2017-07-24","  63.7","000000","999.9","  77.9","  66.2","  4.1"," 0.00","9999.9","999.9","999.9","  74.4","  4.0","  2.2"
"63680099999","2017-07-25","  66.7","010010","999.9","  76.6","  65.3","  2.9"," 0.00","9999.9","999.9","880.0","  69.1","  1.6","  1.7"
"63680099999","2017-07-26","  65.5","010000","999.9","  81.0","  64.4","  6.0"," 0.31","9999.9","999.9","879.2","  72.7","  4.3","  3.0"
"63680099999","2017-07-27","  65.0","000000","999.9","  82.0","  64.8","  4.1"," 0.08","9999.9","999.9","879.4","  73.8","  4.5","  1.0"
"63680099999","2017-07-28","  67.1","000000","999.9","  79.5","  68.4","  6.0"," 0.00","9999.9","999.9","879.2","  74.5","  4.3","  3.0"
"63680099999","2017-07-29","  67.9","000010","999.9","  78.1","  66.2","  1.9"," 0.71","9999.9","999.9","879.3","  72.6","  3.3","  1.0"
"63680099999","2017-07-30","  65.8","000010","999.9","  80.2","  66.6","  6.0"," 0.00","9999.9","999.9","877.9","  73.5","  3.3","  3.3"
"63680099999","2017-07-31","  64.5","010000","999.9","  81.0","  65.5","  4.1"," 0.00","9999.9","999.9","879.0","  74.1","  4.5","  3.1"
"63680099999","2017-08-02","  65.7","000000","999.9","  79.9","  64.8","  4.1"," 0.00","9999.9","999.9","881.1","  72.4","  4.3","  2.0"
"63680099999","2017-08-03","  63.4","000000","999.9","  83.1","  64.8","  4.1"," 0.00","9999.9","999.9","880.0","  77.7","  7.9","  2.5"
"63680099999","2017-08-04","  66.6","010000","999.9","  82.8","  65.3","  6.0"," 0.00","9999.9","999.9","878.7","  74.1","  4.5","  3.5"
"63680099999","2017-08-05","  64.9","000000","999.9","  84.2","  66.2"," 12.0"," 0.00","9999.9","999.9","878.8","  74.8","  6.1","  4.5"
"63680099999","2017-08-06","  64.0","000000","999.9","  84.2","  64.4","  2.9"," 0.00","9999.9","999.9","879.1","  75.6","  4.3","  1.7"
"63680099999","2017-08-07","  64.3","000000","999.9","  83.5","  64.0","  1.9"," 0.00","9999.9","999.9","878.7","  76.8","  4.5","  1.5"
"63680099999","2017-08-12","  65.9","000000","999.9","  81.7","  65.1","  6.0"," 0.75","9999.9","999.9","999.9","  72.9","  4.2","  4.8"
"63680099999","2017-08-14","  64.6","000000","999.9","  81.3","  66.2","  2.9"," 0.00","9999.9","999.9","878.0","  75.4","  4.8","  1.7"
"63680099999","2017-08-15","  65.1","010000","999.9","  81.7","  68.0","  6.0"," 0.02","9999.9","999.9","877.4","  75.9","  8.7","  2.5"
"63680099999","2017-08-16","  65.4","010000","999.9","  79.9","  67.1","  1.9"," 0.00","9999.9","999.9","877.1","  73.3","  4.2","  0.5"
"63680099999","2017-08-17","  66.5","000000","999.9","  83.1","  65.3"," 20.0"," 0.02","9999.9","999.9","877.1","  75.6","  6.8","  7.5"
"63680099999","2017-08-18","  66.2","010010","999.9","  82.4","  66.2","  4.1"," 0.04","9999.9","999.9","878.0","  73.0","  5.3","  2.0"
"63680099999","2017-08-19","  65.2","000000","999.9","  82.0","  66.9","  6.0"," 0.03","9999.9","999.9","878.2","  77.0","  6.2","  4.0"
"63680099999","2017-08-20","  65.3","000000","999.9","  82.4","  66.9","  4.1"," 0.00","9999.9","999.9","999.9","  75.6","  4.8","  2.8"
"63680099999","2017-08-21","  65.2","010010","999.9","  82.0","  66.6","  4.1"," 0.00","9999.9","999.9","877.2","  76.6","  6.8","  2.5"
"63680099999","2017-08-23","  64.0","000000","999.9","  85.6","  64.4","  4.1"," 0.00","9999.9","999.9","877.2","  76.1","  6.4","  2.0"
"63680099999","2017-08-24","  65.8","000000","999.9","  85.8","  68.5","  6.0"," 0.00","9999.9","999.9","876.2","  76.4","  4.8","  4.0"
"63680099999","2017-08-25","  67.7","110010","999.9","  81.0","  64.0","  4.1"," 0.20","9999.9","999.9","877.1","  71.8","  3.5","  2.0"
"63680099999","2017-08-26","  66.2","000000","999.9","  83.1","  67.1","  2.9"," 0.02","9999.9","999.9","877.1","  75.0","  5.0","  1.9"
"63680099999","2017-08-28","  64.8","010000","999.9","  78.8","  64.8","  4.1"," 0.00","9999.9","999.9","877.9","  71.1","  4.5","  3.5"
"63680099999","2017-08-30","  64.9","000000","999.9","  77.4","  63.5","  4.1"," 0.43","9999.9","999.9","878.8","  69.7","  6.1","  3.3"
